time_s,engine.rpm,engine.tps,engine.gear,engine.water_temp,engine.oil_temp,gps.lat,gps.lon,gps.speed,imu.lat_g
5.31,11958,99.8,1,,,,,,0.532
5.32,12027,99.7,1,,,,,,0.548
5.33,11984,99.7,1,,,,,,0.564
5.34,11997,99.7,1,,,,,,0.580
5.35,11938,99.7,1,,,,,,0.596
5.36,12011,99.7,1,,,,,,0.612
5.37,11972,99.7,1,,,,,,0.628
5.38,12009,99.6,1,,,,,,0.643
5.39,11977,99.6,1,,,,,,0.659
5.40,11965,99.6,1,88.69230581295771,96.30598205556262,33.42462866143598,-111.9274245376596,49.84229402628955,0.674
5.41,11922,99.6,1,,,,,,0.690
5.42,12009,99.6,1,,,,,,0.705
5.43,11961,99.5,1,,,,,,0.720
5.44,11994,99.5,1,,,,,,0.735
5.45,11950,99.5,1,,,,,,0.750
5.46,11916,99.5,1,,,,,,0.765
5.47,11969,99.5,1,,,,,,0.780
5.48,11910,99.4,1,,,,,,0.794
5.49,11918,99.4,1,,,,,,0.809
5.50,11957,99.4,1,88.65076641162032,96.65603166285095,33.424635711228014,-111.92742906354565,49.75376681190276,0.823
5.51,11911,99.4,1,,,,,,0.837
5.52,11973,99.3,1,,,,,,0.851
5.53,11955,99.3,1,,,,,,0.865
5.54,11972,99.3,1,,,,,,0.879
5.55,11913,99.3,1,,,,,,0.892
5.56,11941,99.2,1,,,,,,0.906
5.57,11931,99.2,1,,,,,,0.919
5.58,11928,99.2,1,,,,,,0.932
5.59,11968,99.1,1,,,,,,0.945
5.60,11978,99.1,1,88.66449011521874,96.53308696341085,33.42464271323939,-111.92743366300743,49.64574501457378,0.958
5.61,11938,99.1,1,,,,,,0.971
5.62,11948,99.1,1,,,,,,0.984
5.63,11967,99.0,1,,,,,,0.996
5.64,11890,99.0,1,,,,,,1.008
5.65,11888,99.0,1,,,,,,1.021
5.66,11930,98.9,1,,,,,,1.033
5.67,11877,98.9,1,,,,,,1.044
5.68,11876,98.9,1,,,,,,1.056
5.69,11864,98.8,1,,,,,,1.067
5.70,11854,98.8,1,88.73563706175308,96.54839563785983,33.42464966670228,-111.92743833554059,49.51833523877495,1.079
5.71,11880,98.8,1,,,,,,1.090
5.72,11871,98.7,1,,,,,,1.101
5.73,11916,98.7,1,,,,,,1.112
5.74,11913,98.7,1,,,,,,1.122
5.75,11885,98.6,1,,,,,,1.133
5.76,11905,98.6,1,,,,,,1.143
5.77,11926,98.5,1,,,,,,1.153
5.78,11909,98.5,1,,,,,,1.163
5.79,11890,98.5,1,,,,,,1.173
5.80,11890,98.4,1,88.94199213197832,96.50710508364192,33.42465657085415,-111.9274430806327,49.37166322257262,1.182
5.81,11876,98.4,1,,,,,,1.191
5.82,11883,98.4,1,,,,,,1.201
5.83,11906,98.3,1,,,,,,1.209
5.84,11894,98.3,1,,,,,,1.218
5.85,11815,98.2,1,,,,,,1.227
5.86,11821,98.2,1,,,,,,1.235
5.87,11832,98.1,1,,,,,,1.243
5.88,11873,98.1,1,,,,,,1.251
5.89,11852,98.1,1,,,,,,1.259
5.90,11820,98.0,1,88.63134684140815,96.63868195276136,33.424663424937876,-111.92744789776341,49.205873713538864,1.267
5.91,11858,98.0,1,,,,,,1.274
5.92,11878,97.9,1,,,,,,1.281
5.93,11831,97.9,1,,,,,,1.288
5.94,11826,97.8,1,,,,,,1.295
5.95,11781,97.8,1,,,,,,1.302
5.96,11773,97.7,1,,,,,,1.308
5.97,11809,97.7,1,,,,,,1.314
5.98,11794,97.6,1,,,,,,1.320
5.99,11783,97.6,1,,,,,,1.326
6.00,11763,97.6,2,88.97944176405737,96.72373809192297,33.42467022820183,-111.9274527864045,49.02113032590307,1.331
6.01,11808,97.5,2,,,,,,1.337
6.02,11841,97.5,2,,,,,,1.342
6.03,11842,97.4,2,,,,,,1.347
6.04,11806,97.4,2,,,,,,1.352
6.05,11761,97.3,2,,,,,,1.356
6.06,11734,97.3,2,,,,,,1.360
6.07,11802,97.2,2,,,,,,1.364
6.08,11769,97.1,2,,,,,,1.368
6.09,11783,97.1,2,,,,,,1.372
6.10,11805,97.0,2,88.68033609737162,96.64961272707588,33.42467697989997,-111.92745774601985,48.81761537908451,1.375
6.11,11773,97.0,2,,,,,,1.378
6.12,11754,96.9,2,,,,,,1.381
6.13,11710,96.9,2,,,,,,1.384
6.14,11731,96.8,2,,,,,,1.387
6.15,11725,96.8,2,,,,,,1.389
6.16,11754,96.7,2,,,,,,1.391
6.17,11769,96.7,2,,,,,,1.393
6.18,11711,96.6,2,,,,,,1.395
6.19,11743,96.5,2,,,,,,1.396
6.20,11698,96.5,2,88.99887199472433,96.76701557169328,33.42468367929189,-111.92746277606558,48.595529717765025,1.397
6.21,11719,96.4,2,,,,,,1.398
6.22,11705,96.4,2,,,,,,1.399
6.23,11687,96.3,2,,,,,,1.400
6.24,11683,96.3,2,,,,,,1.400
6.25,11743,96.2,2,,,,,,1.400
6.26,11681,96.1,2,,,,,,1.400
6.27,11687,96.1,2,,,,,,1.400
6.28,11730,96.0,2,,,,,,1.399
6.29,11692,95.9,2,,,,,,1.398
6.30,11675,95.9,2,88.79913862770414,96.5427122153266,33.42469032564292,-111.9274678759901,48.35509251367962,1.397
6.31,11652,95.8,2,,,,,,1.396
6.32,11687,95.8,2,,,,,,1.395
6.33,11668,95.7,2,,,,,,1.393
6.34,11677,95.6,2,,,,,,1.391
6.35,11616,95.6,2,,,,,,1.389
6.36,11645,95.5,2,,,,,,1.387
6.37,11678,95.4,2,,,,,,1.384
6.38,11624,95.4,2,,,,,,1.381
6.39,11644,95.3,2,,,,,,1.378
6.40,11581,95.2,2,89.03613408132257,96.73729937682057,33.42469691822422,-111.92747304523414,48.09654104932039,1.375
6.41,11588,95.2,2,,,,,,1.372
6.42,11574,95.1,2,,,,,,1.368
6.43,11608,95.0,2,,,,,,1.364
6.44,11603,95.0,2,,,,,,1.360
6.45,11551,94.9,2,,,,,,1.356
6.46,11636,94.8,2,,,,,,1.352
6.47,11622,94.8,2,,,,,,1.347
6.48,11572,94.7,2,,,,,,1.342
6.49,11531,94.6,2,,,,,,1.337
6.50,11597,94.6,2,88.8592519027688,96.80644473216859,33.42470345631284,-111.92747828323084,47.82013048376736,1.331
6.51,11559,94.5,2,,,,,,1.326
6.52,11530,94.4,2,,,,,,1.320
6.53,11580,94.3,2,,,,,,1.314
6.54,11589,94.3,2,,,,,,1.308
6.55,11509,94.2,2,,,,,,1.302
6.56,11534,94.1,2,,,,,,1.295
6.57,11512,94.0,2,,,,,,1.288
6.58,11559,94.0,2,,,,,,1.281
6.59,11512,93.9,2,,,,,,1.274
6.60,11543,93.8,2,89.01852926609492,96.65633594577578,33.4247099391918,-111.92748358940578,47.52613360087727,1.267
6.61,11528,93.7,2,,,,,,1.259
6.62,11485,93.7,2,,,,,,1.251
6.63,11530,93.6,2,,,,,,1.243
6.64,11482,93.5,2,,,,,,1.235
6.65,11507,93.4,2,,,,,,1.227
6.66,11447,93.4,2,,,,,,1.218
6.67,11442,93.3,2,,,,,,1.209
6.68,11464,93.2,2,,,,,,1.201
6.69,11499,93.1,2,,,,,,1.191
6.70,11442,93.0,2,88.74536375202877,96.78728340043283,33.42471636615018,-111.9274889631771,47.214840540078875,1.182
6.71,11421,93.0,2,,,,,,1.173
6.72,11435,92.9,2,,,,,,1.163
6.73,11428,92.8,2,,,,,,1.153
6.74,11413,92.7,2,,,,,,1.143
6.75,11393,92.6,2,,,,,,1.133
6.76,11373,92.5,2,,,,,,1.122
6.77,11417,92.5,2,,,,,,1.112
6.78,11398,92.4,2,,,,,,1.101
6.79,11357,92.3,2,,,,,,1.090
6.80,11405,92.2,2,88.71638175305824,96.8957277274647,33.42472273648319,-111.92749440395548,46.8865585100403,1.079
6.81,11391,92.1,2,,,,,,1.067
6.82,11395,92.0,2,,,,,,1.056
6.83,11346,92.0,2,,,,,,1.044
6.84,11366,91.9,2,,,,,,1.033
6.85,11375,91.8,2,,,,,,1.021
6.86,11384,91.7,2,,,,,,1.008
6.87,11329,91.6,2,,,,,,0.996
6.88,11276,91.5,2,,,,,,0.984
6.89,11316,91.4,2,,,,,,0.971
6.90,11317,91.4,2,89.05979021948563,96.97349633790323,33.42472904949226,-111.9274999111443,46.54161148549123,0.958
6.91,11295,91.3,2,,,,,,0.945
6.92,11297,91.2,2,,,,,,0.932
6.93,11283,91.1,2,,,,,,0.919
6.94,11302,91.0,2,,,,,,0.906
6.95,11264,90.9,2,,,,,,0.892
6.96,11281,90.8,2,,,,,,0.879
6.97,11224,90.7,2,,,,,,0.865
6.98,11248,90.6,2,,,,,,0.851
6.99,11290,90.5,2,,,,,,0.837
7.00,11220,90.5,2,89.00196906197195,96.90970910610609,33.42473530448508,-111.92750548413962,46.180339887498945,0.823
7.01,11264,90.4,2,,,,,,0.809
7.02,11256,90.3,2,,,,,,0.794
7.03,11250,90.2,2,,,,,,0.780
7.04,11194,90.1,2,,,,,,0.765
7.05,11180,90.0,2,,,,,,0.750
7.06,11213,89.9,2,,,,,,0.735
7.07,11210,89.8,2,,,,,,0.720
7.08,11213,89.7,2,,,,,,0.705
7.09,11122,89.6,2,,,,,,0.690
7.10,11117,89.5,2,88.99031848116032,97.04407978834902,33.424741500775745,-111.9275111223303,45.803100247513804,0.674
7.11,11203,89.4,2,,,,,,0.659
7.12,11170,89.3,2,,,,,,0.643
7.13,11131,89.2,2,,,,,,0.628
7.14,11089,89.1,2,,,,,,0.612
7.15,11135,89.0,2,,,,,,0.596
7.16,11151,88.9,2,,,,,,0.580
7.17,11100,88.8,2,,,,,,0.564
7.18,11117,88.7,2,,,,,,0.548
7.19,11130,88.6,2,,,,,,0.532
7.20,11037,88.5,2,89.06926789177342,96.81896812180317,33.42474763768474,-111.92751682509807,45.410264855515784,0.515
7.21,11062,88.4,2,,,,,,0.499
7.22,11031,88.3,2,,,,,,0.483
7.23,11061,88.2,2,,,,,,0.466
7.24,11056,88.1,2,,,,,,0.449
7.25,11071,88.0,2,,,,,,0.433
7.26,11000,87.9,2,,,,,,0.416
7.27,10983,87.8,2,,,,,,0.399
7.28,11054,87.7,2,,,,,,0.382
7.29,11021,87.6,2,,,,,,0.365
7.30,10975,87.5,2,89.12888797885664,96.78475983294587,33.424753714539094,-111.92752259181752,45.002221392609194,0.348
7.31,10988,87.4,2,,,,,,0.331
7.32,10959,87.3,2,,,,,,0.314
7.33,10951,87.2,2,,,,,,0.297
7.34,10918,87.1,2,,,,,,0.280
7.35,10989,87.0,2,,,,,,0.262
7.36,10990,86.9,2,,,,,,0.245
7.37,10959,86.8,2,,,,,,0.228
7.38,10899,86.7,2,,,,,,0.210
7.39,10919,86.6,2,,,,,,0.193
7.40,10900,86.4,2,89.01172021284226,97.0089585425274,33.42475973067241,-111.9275284218563,44.579372548428225,0.175
7.41,10900,86.3,2,,,,,,0.158
7.42,10874,86.2,2,,,,,,0.141
7.43,10924,86.1,2,,,,,,0.123
7.44,10851,86.0,2,,,,,,0.105
7.45,10861,85.9,2,,,,,,0.088
7.46,10862,85.8,2,,,,,,0.070
7.47,10829,85.7,2,,,,,,0.053
7.48,10853,85.6,2,,,,,,0.035
7.49,10845,85.5,2,,,,,,0.018
7.50,10878,85.4,2,88.9077081385714,97.17040946786693,33.42476568542495,-111.92753431457506,44.14213562373095,0.000
7.51,10835,85.2,2,,,,,,-0.018
7.52,10788,85.1,2,,,,,,-0.035
7.53,10808,85.0,2,,,,,,-0.053
7.54,10811,84.9,2,,,,,,-0.070
7.55,10808,84.8,2,,,,,,-0.088
7.56,10730,84.7,2,,,,,,-0.105
7.57,10776,84.6,2,,,,,,-0.123
7.58,10756,84.5,2,,,,,,-0.141
7.59,10788,84.3,2,,,,,,-0.158
7.60,10717,84.2,2,89.1220731953262,97.047884294312,33.424771578143705,-111.9275402693276,43.69094211857377,-0.175
7.61,10714,84.1,2,,,,,,-0.193
7.62,10733,84.0,2,,,,,,-0.210
7.63,10723,83.9,2,,,,,,-0.228
7.64,10719,83.8,2,,,,,,-0.245
7.65,10714,83.7,2,,,,,,-0.262
7.66,10699,83.5,2,,,,,,-0.280
7.67,10707,83.4,2,,,,,,-0.297
7.68,10677,83.3,2,,,,,,-0.314
7.69,10695,83.2,2,,,,,,-0.331
7.70,10660,83.1,2,88.93900447240682,97.00719191371665,33.42477740818248,-111.9275462854609,43.226237306473045,-0.348
7.71,10644,82.9,2,,,,,,-0.365
7.72,10650,82.8,2,,,,,,-0.382
7.73,10576,82.7,2,,,,,,-0.399
7.74,10587,82.6,2,,,,,,-0.416
7.75,10623,82.5,2,,,,,,-0.433
7.76,10556,82.4,2,,,,,,-0.449
7.77,10542,82.2,2,,,,,,-0.466
7.78,10573,82.1,2,,,,,,-0.483
7.79,10607,82.0,2,,,,,,-0.499
7.80,10553,81.9,2,89.1937169973613,97.1888334629642,33.42478317490193,-111.92755236231525,42.74847979497379,-0.515
7.81,10516,81.8,2,,,,,,-0.532
7.82,10563,81.6,2,,,,,,-0.548
7.83,10519,81.5,2,,,,,,-0.564
7.84,10541,81.4,2,,,,,,-0.580
7.85,10526,81.3,2,,,,,,-0.596
7.86,10475,81.1,2,,,,,,-0.612
7.87,10443,81.0,2,,,,,,-0.628
7.88,10518,80.9,2,,,,,,-0.643
7.89,10426,80.8,2,,,,,,-0.659
7.90,10498,80.6,2,89.18525790927929,97.17209002586971,33.4247888776697,-111.92755849922426,42.258141073059534,-0.674
7.91,10490,80.5,2,,,,,,-0.690
7.92,10478,80.4,2,,,,,,-0.705
7.93,10452,80.3,2,,,,,,-0.720
7.94,10398,80.1,2,,,,,,-0.735
7.95,10431,80.0,2,,,,,,-0.750
7.96,10343,79.9,2,,,,,,-0.765
7.97,10385,79.8,2,,,,,,-0.780
7.98,10367,79.6,2,,,,,,-0.794
7.99,10379,79.5,2,,,,,,-0.809
8.00,10368,79.4,2,89.087893601235,97.237106049639,33.424794515860384,-111.92756469551492,41.75570504584947,-0.823
8.01,10385,79.3,2,,,,,,-0.837
8.02,10292,79.1,2,,,,,,-0.851
8.03,10294,79.0,2,,,,,,-0.865
8.04,10263,78.9,2,,,,,,-0.879
8.05,10338,78.8,2,,,,,,-0.892
8.06,10296,78.6,2,,,,,,-0.906
8.07,10321,78.5,2,,,,,,-0.919
8.08,10241,78.4,2,,,,,,-0.932
8.09,10215,78.2,2,,,,,,-0.945
8.10,10281,78.1,2,89.23068080212649,97.05472756332234,33.424800088855704,-111.92757095050774,41.24166755704262,-0.958
8.11,10229,78.0,2,,,,,,-0.971
8.12,10191,77.8,2,,,,,,-0.984
8.13,10262,77.7,2,,,,,,-0.996
8.14,10187,77.6,2,,,,,,-1.008
8.15,10195,77.5,2,,,,,,-1.021
8.16,10145,77.3,2,,,,,,-1.033
8.17,10214,77.2,2,,,,,,-1.044
8.18,10128,77.1,2,,,,,,-1.056
8.19,10149,76.9,2,,,,,,-1.067
8.20,10160,76.8,2,89.17702612282623,97.3379297827457,33.42480559604452,-111.92757726351681,40.71653589957993,-1.079
8.21,10125,76.7,2,,,,,,-1.090
8.22,10146,76.5,2,,,,,,-1.101
8.23,10077,76.4,2,,,,,,-1.112
8.24,10092,76.3,2,,,,,,-1.122
8.25,10050,76.1,2,,,,,,-1.133
8.26,10078,76.0,2,,,,,,-1.143
8.27,10059,75.9,2,,,,,,-1.153
8.28,10103,75.7,2,,,,,,-1.163
8.29,10000,75.6,2,,,,,,-1.173
8.30,10023,75.5,2,89.06995563866873,97.36542687642947,33.42481103682291,-111.92758363384982,40.18082831500743,-1.182
8.31,10061,75.3,2,,,,,,-1.191
8.32,9974,75.2,2,,,,,,-1.201
8.33,10022,75.0,2,,,,,,-1.209
8.34,9997,74.9,2,,,,,,-1.218
8.35,10030,74.8,2,,,,,,-1.227
8.36,9957,74.6,2,,,,,,-1.235
8.37,9950,74.5,2,,,,,,-1.243
8.38,9918,74.4,2,,,,,,-1.251
8.39,9900,74.2,2,,,,,,-1.259
8.40,9962,74.1,2,89.08730954168466,97.2759526837377,33.42481641059422,-111.9275900608082,39.6350734820343,-1.267
8.41,9930,73.9,2,,,,,,-1.274
8.42,9915,73.8,2,,,,,,-1.281
8.43,9846,73.7,2,,,,,,-1.288
8.44,9911,73.5,2,,,,,,-1.295
8.45,9846,73.4,2,,,,,,-1.302
8.46,9823,73.3,2,,,,,,-1.308
8.47,9856,73.1,2,,,,,,-1.314
8.48,9795,73.0,2,,,,,,-1.320
8.49,9854,72.8,2,,,,,,-1.326
8.50,9787,72.7,2,89.00461104257404,97.38433917432094,33.424821716769166,-111.92759654368716,39.079809994790935,-1.331
8.51,9788,72.6,2,,,,,,-1.337
8.52,9758,72.4,2,,,,,,-1.342
8.53,9822,72.3,2,,,,,,-1.347
8.54,9721,72.1,2,,,,,,-1.352
8.55,9796,72.0,2,,,,,,-1.356
8.56,9713,71.9,2,,,,,,-1.360
8.57,9700,71.7,2,,,,,,-1.364
8.58,9701,71.6,2,,,,,,-1.368
8.59,9682,71.4,2,,,,,,-1.372
8.60,9719,71.3,2,88.9413380444993,97.06799610006195,33.42482695476586,-111.92760308177577,38.51558583130145,-1.375
8.61,9721,71.1,2,,,,,,-1.378
8.62,9654,71.0,2,,,,,,-1.381
8.63,9651,70.9,2,,,,,,-1.384
8.64,9625,70.7,2,,,,,,-1.387
8.65,9601,70.6,2,,,,,,-1.389
8.66,9659,70.4,2,,,,,,-1.391
8.67,9626,70.3,2,,,,,,-1.393
8.68,9636,70.1,2,,,,,,-1.395
8.69,9598,70.0,2,,,,,,-1.396
8.70,9616,69.9,2,89.14910408346302,97.13123940484023,33.4248321240099,-111.92760967435707,37.94295781269561,-1.397
8.71,9577,69.7,2,,,,,,-1.398
8.72,9610,69.6,2,,,,,,-1.399
8.73,9508,69.4,2,,,,,,-1.400
8.74,9571,69.3,2,,,,,,-1.400
8.75,9567,69.1,2,,,,,,-1.400
8.76,9521,69.0,2,,,,,,-1.400
8.77,9503,68.8,2,,,,,,-1.400
8.78,9542,68.7,2,,,,,,-1.399
8.79,9440,68.6,2,,,,,,-1.398
8.80,9470,68.4,2,89.11722600908286,97.38759721298058,33.42483722393442,-111.92761632070811,37.36249105369356,-1.397
8.81,9460,68.3,2,,,,,,-1.396
8.82,9490,68.1,2,,,,,,-1.395
8.83,9395,68.0,2,,,,,,-1.393
8.84,9384,67.8,2,,,,,,-1.391
8.85,9425,67.7,2,,,,,,-1.389
8.86,9359,67.5,2,,,,,,-1.387
8.87,9368,67.4,2,,,,,,-1.384
8.88,9392,67.2,2,,,,,,-1.381
8.89,9372,67.1,2,,,,,,-1.378
8.90,9337,66.9,2,89.36718756561365,97.35089566151106,33.42484225398015,-111.92762302010003,36.774758404905825,-1.375
8.91,9338,66.8,2,,,,,,-1.372
8.92,9342,66.6,2,,,,,,-1.368
8.93,9279,66.5,2,,,,,,-1.364
8.94,9328,66.3,2,,,,,,-1.360
8.95,9331,66.2,2,,,,,,-1.356
8.96,9299,66.0,2,,,,,,-1.352
8.97,9299,65.9,2,,,,,,-1.347
8.98,9282,65.7,2,,,,,,-1.342
8.99,9220,65.6,2,,,,,,-1.337
9.00,9231,65.5,2,89.0734782563912,97.2997343008248,33.4248472135955,-111.92762977179817,36.18033988749895,-1.331
9.01,9219,65.3,2,,,,,,-1.326
9.02,9204,65.2,2,,,,,,-1.320
9.03,9160,65.0,2,,,,,,-1.314
9.04,9181,64.9,2,,,,,,-1.308
9.05,9193,64.7,2,,,,,,-1.302
9.06,9152,64.6,2,,,,,,-1.295
9.07,9117,64.4,2,,,,,,-1.288
9.08,9182,64.3,2,,,,,,-1.281
9.09,9085,64.1,2,,,,,,-1.274
9.10,9149,63.9,2,89.03210409648368,97.22824988463071,33.424852102236585,-111.92763657506212,35.57982212078459,-1.267
9.11,9128,63.8,2,,,,,,-1.259
9.12,9123,63.6,2,,,,,,-1.251
9.13,9085,63.5,2,,,,,,-1.243
9.14,9076,63.3,2,,,,,,-1.235
9.15,9062,63.2,2,,,,,,-1.227
9.16,9026,63.0,2,,,,,,-1.218
9.17,8993,62.9,2,,,,,,-1.209
9.18,9004,62.7,2,,,,,,-1.201
9.19,9023,62.6,2,,,,,,-1.191
9.20,9020,62.4,2,89.35476686882946,97.5034842900621,33.42485691936731,-111.92764342914586,34.973797743297084,-1.182
9.21,9029,62.3,2,,,,,,-1.173
9.22,8980,62.1,2,,,,,,-1.163
9.23,8943,62.0,2,,,,,,-1.153
9.24,8954,61.8,2,,,,,,-1.143
9.25,8905,61.7,2,,,,,,-1.133
9.26,8937,61.5,2,,,,,,-1.122
9.27,8882,61.4,2,,,,,,-1.112
9.28,8858,61.2,2,,,,,,-1.101
9.29,8919,61.1,2,,,,,,-1.090
9.30,8859,60.9,2,89.32527679854851,97.47010909328013,33.42486166445942,-111.92765033329772,34.36286482793085,-1.079
9.31,8891,60.8,2,,,,,,-1.067
9.32,8883,60.6,2,,,,,,-1.056
9.33,8883,60.4,2,,,,,,-1.044
9.34,8855,60.3,2,,,,,,-1.033
9.35,8823,60.1,2,,,,,,-1.021
9.36,8813,60.0,2,,,,,,-1.008
9.37,8739,59.8,2,,,,,,-0.996
9.38,8817,59.7,2,,,,,,-0.984
9.39,8795,59.5,2,,,,,,-0.971
9.40,8726,59.4,2,89.10509195290099,97.54693055737954,33.424866336992565,-111.9276572867606,33.74762629171449,-0.958
9.41,8718,59.2,2,,,,,,-0.945
9.42,8709,59.1,2,,,,,,-0.932
9.43,8663,58.9,2,,,,,,-0.919
9.44,8737,58.8,2,,,,,,-0.906
9.45,8694,58.6,2,,,,,,-0.892
9.46,8665,58.4,2,,,,,,-0.879
9.47,8627,58.3,2,,,,,,-0.865
9.48,8664,58.1,2,,,,,,-0.851
9.49,8591,58.0,2,,,,,,-0.837
9.50,8650,57.8,2,89.13165595531314,97.45913860410526,33.424870936454354,-111.927664288772,33.128689300804616,-0.823
9.51,8597,57.7,2,,,,,,-0.809
9.52,8588,57.5,2,,,,,,-0.794
9.53,8611,57.4,2,,,,,,-0.780
9.54,8604,57.2,2,,,,,,-0.765
9.55,8570,57.0,2,,,,,,-0.750
9.56,8510,56.9,2,,,,,,-0.735
9.57,8494,56.7,2,,,,,,-0.720
9.58,8492,56.6,2,,,,,,-0.705
9.59,8526,56.4,2,,,,,,-0.690
9.60,8519,56.3,2,89.16710737988296,97.58130796205225,33.4248754623404,-111.92767133856401,32.50666467128608,-0.674
9.61,8487,56.1,2,,,,,,-0.659
9.62,8471,56.0,2,,,,,,-0.643
9.63,8441,55.8,2,,,,,,-0.628
9.64,8477,55.6,2,,,,,,-0.612
9.65,8400,55.5,2,,,,,,-0.596
9.66,8419,55.3,2,,,,,,-0.580
9.67,8392,55.2,2,,,,,,-0.564
9.68,8419,55.0,2,,,,,,-0.548
9.69,8388,54.9,2,,,,,,-0.532
9.70,8393,54.7,2,89.0890826459479,97.49993676024731,33.42487991415439,-111.9276784353636,31.882166266370277,-0.515
9.71,8374,54.5,2,,,,,,-0.499
9.72,8302,54.4,2,,,,,,-0.483
9.73,8319,54.2,2,,,,,,-0.466
9.74,8297,54.1,2,,,,,,-0.449
9.75,8278,53.9,2,,,,,,-0.433
9.76,8277,53.8,2,,,,,,-0.416
9.77,8272,53.6,2,,,,,,-0.399
9.78,8227,53.5,2,,,,,,-0.382
9.79,8288,53.3,2,,,,,,-0.365
9.80,8219,53.1,2,89.2356340163614,97.64857058150368,33.42488429140813,-111.9276855783925,31.255810390586262,-0.348
9.81,8239,53.0,2,,,,,,-0.331
9.82,8259,52.8,2,,,,,,-0.314
9.83,8244,52.7,2,,,,,,-0.297
9.84,8158,52.5,2,,,,,,-0.280
9.85,8225,52.4,2,,,,,,-0.262
9.86,8130,52.2,2,,,,,,-0.245
9.87,8115,52.0,2,,,,,,-0.228
9.88,8193,51.9,2,,,,,,-0.210
9.89,8174,51.7,2,,,,,,-0.193
9.90,8133,51.6,2,89.32553198593381,97.67614381178652,33.4248885936216,-111.9276927668674,30.628215181562563,-0.175
9.91,8105,51.4,2,,,,,,-0.158
9.92,8062,51.3,2,,,,,,-0.141
9.93,8040,51.1,2,,,,,,-0.123
9.94,8058,50.9,2,,,,,,-0.105
9.95,8093,50.8,2,,,,,,-0.088
9.96,8062,50.6,2,,,,,,-0.070
9.97,8071,50.5,2,,,,,,-0.053
9.98,8067,50.3,2,,,,,,-0.035
9.99,7971,50.2,2,,,,,,-0.018
10.00,8034,50.0,2,89.2061053771137,97.65310608969038,33.424892820323024,-111.9277,30.000000000000004,-0.000
10.01,7990,49.8,2,,,,,,0.018
10.02,7964,49.7,2,,,,,,0.035
10.03,7943,49.5,2,,,,,,0.053
10.04,7934,49.4,2,,,,,,0.070
10.05,7920,49.2,2,,,,,,0.088
10.06,7891,49.1,2,,,,,,0.105
10.07,7913,48.9,2,,,,,,0.123
10.08,7861,48.7,2,,,,,,0.141
10.09,7888,48.6,2,,,,,,0.158
10.10,7915,48.4,2,89.26112102500564,97.73369347990293,33.424896971048895,-111.92770727699711,29.37178481843744,0.175
10.11,7894,48.3,2,,,,,,0.193
10.12,7881,48.1,2,,,,,,0.210
10.13,7810,48.0,2,,,,,,0.228
10.14,7789,47.8,2,,,,,,0.245
10.15,7781,47.6,2,,,,,,0.262
10.16,7809,47.5,2,,,,,,0.280
10.17,7812,47.3,2,,,,,,0.297
10.18,7789,47.2,2,,,,,,0.314
10.19,7729,47.0,2,,,,,,0.331
10.20,7776,46.9,2,89.33159517857021,97.76967506722531,33.424901045344036,-111.92771459706071,28.744189609413723,0.348
10.21,7762,46.7,2,,,,,,0.365
10.22,7719,46.5,2,,,,,,0.382
10.23,7754,46.4,2,,,,,,0.399
10.24,7705,46.2,2,,,,,,0.416
10.25,7700,46.1,2,,,,,,0.433
10.26,7686,45.9,2,,,,,,0.449
10.27,7698,45.8,2,,,,,,0.466
10.28,7661,45.6,2,,,,,,0.483
10.29,7601,45.5,2,,,,,,0.499
10.30,7580,45.3,2,89.32339422220952,97.61415016740564,33.42490504276165,-111.92772195938811,28.11783373362971,0.515
10.31,7589,45.1,2,,,,,,0.532
10.32,7554,45.0,2,,,,,,0.548
10.33,7587,44.8,2,,,,,,0.564
10.34,7555,44.7,2,,,,,,0.580
10.35,7556,44.5,2,,,,,,0.596
10.36,7504,44.4,2,,,,,,0.612
10.37,7569,44.2,2,,,,,,0.628
10.38,7481,44.0,2,,,,,,0.643
10.39,7548,43.9,2,,,,,,0.659
10.40,7534,43.7,2,89.40506201893355,97.72094445406823,33.424908962863384,-111.9277293631719,27.493335328713915,0.674
10.41,7482,43.6,2,,,,,,0.690
10.42,7479,43.4,2,,,,,,0.705
10.43,7490,43.3,2,,,,,,0.720
10.44,7488,43.1,2,,,,,,0.735
10.45,7431,43.0,2,,,,,,0.750
10.46,7455,42.8,2,,,,,,0.765
10.47,7427,42.6,2,,,,,,0.780
10.48,7381,42.5,2,,,,,,0.794
10.49,7384,42.3,2,,,,,,0.809
10.50,7339,42.2,2,89.19634070986224,97.58458321055176,33.42491280521935,-111.92773680760021,26.871310699195384,0.823
10.51,7402,42.0,2,,,,,,0.837
10.52,7334,41.9,2,,,,,,0.851
10.53,7358,41.7,2,,,,,,0.865
10.54,7325,41.6,2,,,,,,0.879
10.55,7280,41.4,2,,,,,,0.892
10.56,7275,41.2,2,,,,,,0.906
10.57,7281,41.1,2,,,,,,0.919
10.58,7269,40.9,2,,,,,,0.932
10.59,7265,40.8,2,,,,,,0.945
10.60,7216,40.6,2,89.33324934902836,97.68137454382145,33.42491656940819,-111.92774429185665,26.252373708285514,0.958
10.61,7229,40.5,2,,,,,,0.971
10.62,7210,40.3,2,,,,,,0.984
10.63,7223,40.2,2,,,,,,0.996
10.64,7230,40.0,2,,,,,,1.008
10.65,7204,39.9,2,,,,,,1.021
